city,state_name_x,state_id,county,lat,lng,city_population,county_fips,county_population,density,pct_men,pct_women,pct_hispanic,pct_white,pct_black,pct_native,pct_asian,pct_pacific,pct_voters,pct_poverty,pct_child_poverty,pct_unemployed,pct_professional,pct_service,pct_office,pct_construction,pct_production,pct_drive,pct_carpool,pct_transit,pct_walk,pct_other_transportation,pct_work_at_home,pct_private_work,pct_public_work,pct_self_employed,pct_family_work,avg_income,income_error,income_per_cap,income_per_cap_err,mean_commute,covid_cases_per_100k,covid_deaths_per_100k,covid_case_to_death_pct,LTM_mean_temp,LTM_mean_percipitation,LTM_min_temp,LTM_max_temp,cvap,foreignborn_pct,age29andunder_pct,age65andolder_pct,clf_unemploy_pct,lesshs_pct,lesscollege_pct,lesshs_whites_pct,lesscollege_whites_pct,rural_pct,ruralurban_cc,rep_pct,dem_pct,crime_per_100,avg_propty_tax,size_feature,diversity_feature,education_feature,wealth_feature,home_price_feature,urban_feature,political_feature,weather_feature,covid_feature,profession_feature,transportation_feature,poverty_feature,age_feature,clusterId
Mesquite,Texas,TX,Starr County,-1.999932592,-0.049404248,-0.064864622,1.4622488219999998,-0.6553364939999999,0.587288915,-0.678317458,0.678317458,4.179136946,-2.707441166,-0.9989283109999999,-0.37358084700000005,-0.9962221090000001,-0.600089319,-3.735644713,4.291093267,3.5561754530000003,4.463801609,-2.245084299,4.829800973,-3.0833519660000004,3.334434247,0.103316226,-1.012188571,6.0160384,-0.610657778,1.1614070909999998,-1.075970332,0.18106971800000002,-2.9944886060000004,2.337133875,1.3166765,13.73139504,-2.323957913,1.271635614,-2.4780940559999998,1.7188385830000001,-0.577785199,-0.7354414220000001,-0.5920664370000001,-0.33097552,1.798384718,-0.39760249299999995,1.7485696769999999,1.78744405,-0.6945929479999999,1.445917811,2.378249136,-0.736435588,3.217467043,6.426505214,2.398260306,10.79971126,1.326280892,1.9064768069999998,3.4002437889999997,-1.566916065,1.793809322,0.682035095,-0.680188652,-0.064864622,-3.438848415,-5.16653634,-2.4780940559999998,-0.680188652,3.4002437889999997,1.793809322,1.78744405,-0.7820151409999999,-2.9944886060000004,-0.23175764399999998,3.7905330669999997,-1.896972565,38
Carrollton,Texas,TX,Dallas County,-0.758456392,0.073416339,-0.069038919,1.443845013,0.415772619,-0.103574872,0.10888532,-0.10888532,0.912433797,-1.241252946,0.904834472,-0.212720789,-0.123337966,-0.600089319,-1.8120195780000001,0.655281391,1.004371746,-0.39741063600000004,-0.591958422,-0.139165165,0.107421179,1.084531133,0.39476361,0.17634883699999998,0.8535562170000001,-0.218486672,-0.564820284,0.033364443,-0.405663127,0.874409115,-1.041647709,0.219940146,0.652987536,-0.592237909,-1.051608683,-0.31491837100000003,-0.873596725,0.28563311399999997,0.96936159,-0.331845175,-0.688320967,0.749658982,0.594602622,0.788731101,0.689091674,0.310225986,0.643727971,0.8652154129999999,-1.205288046,-0.39134304200000003,1.470039509,0.3185912,-0.148089002,-0.714138171,-0.811730097,-0.709361204,-0.426189703,0.520153246,-0.650493754,1.491092801,-0.069038919,1.118958684,-1.065271475,-0.31491837100000003,1.491092801,-0.709361204,0.520153246,0.689091674,0.813305506,0.874409115,-0.31266506899999996,0.931619248,-1.050424863,22
Richardson,Texas,TX,Dallas County,-0.761717185,0.08466554800000001,-0.113339845,1.443845013,0.415772619,-0.000894945,0.10888532,-0.10888532,0.912433797,-1.241252946,0.904834472,-0.212720789,-0.123337966,-0.600089319,-1.8120195780000001,0.655281391,1.004371746,-0.39741063600000004,-0.591958422,-0.139165165,0.107421179,1.084531133,0.39476361,0.17634883699999998,0.8535562170000001,-0.218486672,-0.564820284,0.033364443,-0.405663127,0.874409115,-1.041647709,0.219940146,0.652987536,-0.592237909,-1.051608683,-0.31491837100000003,-0.873596725,0.28563311399999997,0.96936159,-0.331845175,-0.688320967,0.749658982,0.594602622,0.788731101,0.689091674,0.310225986,0.643727971,0.8652154129999999,-1.205288046,-0.39134304200000003,1.470039509,0.3185912,-0.148089002,-0.714138171,-0.811730097,-0.709361204,-0.426189703,0.520153246,-0.781702582,1.491092801,-0.113339845,1.118958684,-1.065271475,-0.31491837100000003,1.491092801,-0.709361204,0.520153246,0.689091674,0.813305506,0.874409115,-0.31266506899999996,0.931619248,-1.050424863,22
Rowlett,Texas,TX,Dallas County,-0.772272352,0.09413825599999999,-0.24675916,1.443845013,0.415772619,-0.235337553,0.10888532,-0.10888532,0.912433797,-1.241252946,0.904834472,-0.212720789,-0.123337966,-0.600089319,-1.8120195780000001,0.655281391,1.004371746,-0.39741063600000004,-0.591958422,-0.139165165,0.107421179,1.084531133,0.39476361,0.17634883699999998,0.8535562170000001,-0.218486672,-0.564820284,0.033364443,-0.405663127,0.874409115,-1.041647709,0.219940146,0.652987536,-0.592237909,-1.051608683,-0.31491837100000003,-0.873596725,0.28563311399999997,0.96936159,-0.331845175,-0.688320967,0.749658982,0.594602622,0.788731101,0.689091674,0.310225986,0.643727971,0.8652154129999999,-1.205288046,-0.39134304200000003,1.470039509,0.3185912,-0.148089002,-0.714138171,-0.811730097,-0.709361204,-0.426189703,0.520153246,-1.125577209,1.491092801,-0.24675916,1.118958684,-1.065271475,-0.31491837100000003,1.491092801,-0.709361204,0.520153246,0.689091674,0.813305506,0.874409115,-0.31266506899999996,0.931619248,-1.050424863,22
DeSoto,Texas,TX,Dallas County,-0.831927898,0.07557647099999999,-0.282227088,1.443845013,0.415772619,-0.412801705,0.10888532,-0.10888532,0.912433797,-1.241252946,0.904834472,-0.212720789,-0.123337966,-0.600089319,-1.8120195780000001,0.655281391,1.004371746,-0.39741063600000004,-0.591958422,-0.139165165,0.107421179,1.084531133,0.39476361,0.17634883699999998,0.8535562170000001,-0.218486672,-0.564820284,0.033364443,-0.405663127,0.874409115,-1.041647709,0.219940146,0.652987536,-0.592237909,-1.051608683,-0.31491837100000003,-0.873596725,0.28563311399999997,-1.3073259190000002,-0.910769321,-0.482968155,0.749658982,0.594602622,0.788731101,0.689091674,0.310225986,0.643727971,0.8652154129999999,-1.205288046,-0.39134304200000003,1.470039509,0.3185912,-0.148089002,-0.714138171,-0.811730097,-0.709361204,-0.426189703,0.520153246,-0.206170966,1.491092801,-0.282227088,1.118958684,-1.065271475,-0.31491837100000003,1.491092801,-0.709361204,0.520153246,0.689091674,-1.36241453,0.874409115,-0.31266506899999996,0.931619248,-1.050424863,22
San Jose,California,CA,Santa Clara County,0.054461153,-1.3990555409999998,2.112140988,-1.0194520759999999,0.139909172,0.34275637200000003,1.385527019,-1.385527019,0.172492648,-1.12237282,-0.792184841,-0.212720789,4.152314873,0.429264545,-1.301039068,-1.257197688,-1.382799464,-0.504250465,1.96544144,-1.148486411,-2.59246379,-0.743515147,-1.033328569,-0.24090365800000002,0.572986533,0.042960732,-0.21957480899999998,1.050254654,-0.079700436,0.9687724740000001,-0.991218133,-0.068674684,-0.654853215,2.8809415119999997,-0.175972292,2.13888165,-0.143273104,0.45410497899999996,-1.3073259190000002,-0.910769321,-0.482968155,0.065227449,-0.9241287490000001,-0.059498337000000005,0.18215980699999998,0.09194968099999999,1.97500344,-0.39379061200000004,-0.39815804,-0.444111973,-0.049804324000000004,-1.660541864,-0.889708367,-1.5014946409999999,-0.765041086,-0.709361204,-1.448012455,1.349418618,-0.43087800200000004,1.355233034,2.112140988,1.1434799409999998,0.87210966,2.13888165,1.355233034,-0.709361204,1.349418618,0.18215980699999998,-1.36241453,0.9687724740000001,-0.016004512,-1.371248946,0.11418966300000001,33
Sunnyvale,California,CA,Santa Clara County,0.06986038900000001,-1.4095020790000001,-0.03578542,-1.0194520759999999,0.139909172,0.6145910920000001,1.385527019,-1.385527019,0.172492648,-1.12237282,-0.792184841,-0.212720789,4.152314873,0.429264545,-1.301039068,-1.257197688,-1.382799464,-0.504250465,1.96544144,-1.148486411,-2.59246379,-0.743515147,-1.033328569,-0.24090365800000002,0.572986533,0.042960732,-0.21957480899999998,1.050254654,-0.079700436,0.9687724740000001,-0.991218133,-0.068674684,-0.654853215,2.8809415119999997,-0.175972292,2.13888165,-0.143273104,0.45410497899999996,-1.3073259190000002,-0.910769321,-0.482968155,0.065227449,-0.9241287490000001,-0.059498337000000005,0.18215980699999998,0.09194968099999999,1.97500344,-0.39379061200000004,-0.39815804,-0.444111973,-0.049804324000000004,-1.660541864,-0.889708367,-1.5014946409999999,-0.765041086,-0.709361204,-1.448012455,1.349418618,-1.1080555440000002,1.355233034,-0.03578542,1.1434799409999998,0.87210966,2.13888165,1.355233034,-0.709361204,1.349418618,0.18215980699999998,-1.36241453,0.9687724740000001,-0.016004512,-1.371248946,0.11418966300000001,33
Santa Clara,California,CA,Santa Clara County,0.066260323,-1.4061025269999998,-0.090992901,-1.0194520759999999,0.139909172,0.665040767,1.385527019,-1.385527019,0.172492648,-1.12237282,-0.792184841,-0.212720789,4.152314873,0.429264545,-1.301039068,-1.257197688,-1.382799464,-0.504250465,1.96544144,-1.148486411,-2.59246379,-0.743515147,-1.033328569,-0.24090365800000002,0.572986533,0.042960732,-0.21957480899999998,1.050254654,-0.079700436,0.9687724740000001,-0.991218133,-0.068674684,-0.654853215,2.8809415119999997,-0.175972292,2.13888165,-0.143273104,0.45410497899999996,-1.3073259190000002,-0.910769321,-0.482968155,0.065227449,-0.9241287490000001,-0.059498337000000005,0.18215980699999998,0.09194968099999999,1.97500344,-0.39379061200000004,-0.39815804,-0.444111973,-0.049804324000000004,-1.660541864,-0.889708367,-1.5014946409999999,-0.765041086,-0.709361204,-1.448012455,1.349418618,-0.181417773,1.355233034,-0.090992901,1.1434799409999998,0.87210966,2.13888165,1.355233034,-0.709361204,1.349418618,0.18215980699999998,-1.36241453,0.9687724740000001,-0.016004512,-1.371248946,0.11418966300000001,33
Milpitas,California,CA,Santa Clara County,0.07934119099999999,-1.401622911,-0.205097753,-1.0194520759999999,0.139909172,0.439501043,1.385527019,-1.385527019,0.172492648,-1.12237282,-0.792184841,-0.212720789,4.152314873,0.429264545,-1.301039068,-1.257197688,-1.382799464,-0.504250465,1.96544144,-1.148486411,-2.59246379,-0.743515147,-1.033328569,-0.24090365800000002,0.572986533,0.042960732,-0.21957480899999998,1.050254654,-0.079700436,0.9687724740000001,-0.991218133,-0.068674684,-0.654853215,2.8809415119999997,-0.175972292,2.13888165,-0.143273104,0.45410497899999996,-1.3073259190000002,-0.910769321,-0.482968155,0.065227449,-0.9241287490000001,-0.059498337000000005,0.18215980699999998,0.09194968099999999,1.97500344,-0.39379061200000004,-0.39815804,-0.444111973,-0.049804324000000004,-1.660541864,-0.889708367,-1.5014946409999999,-0.765041086,-0.709361204,-1.448012455,1.349418618,-0.38667076899999997,1.355233034,-0.205097753,1.1434799409999998,0.87210966,2.13888165,1.355233034,-0.709361204,1.349418618,0.18215980699999998,-1.36241453,0.9687724740000001,-0.016004512,-1.371248946,0.11418966300000001,33
Mountain View,California,CA,Santa Clara County,0.072951545,-1.412689158,-0.208698671,-1.0194520759999999,0.139909172,0.607468785,1.385527019,-1.385527019,0.172492648,-1.12237282,-0.792184841,-0.212720789,4.152314873,0.429264545,-1.301039068,-1.257197688,-1.382799464,-0.504250465,1.96544144,-1.148486411,-2.59246379,-0.743515147,-1.033328569,-0.24090365800000002,0.572986533,0.042960732,-0.21957480899999998,1.050254654,-0.079700436,0.9687724740000001,-0.991218133,-0.068674684,-0.654853215,2.8809415119999997,-0.175972292,2.13888165,-0.143273104,0.45410497899999996,-1.3073259190000002,-0.910769321,-0.482968155,0.065227449,-0.9241287490000001,-0.059498337000000005,0.18215980699999998,0.09194968099999999,1.97500344,-0.39379061200000004,-0.39815804,-0.444111973,-0.049804324000000004,-1.660541864,-0.889708367,-1.5014946409999999,-0.765041086,-0.709361204,-1.448012455,1.349418618,-0.414027804,1.355233034,-0.208698671,1.1434799409999998,0.87210966,2.13888165,1.355233034,-0.709361204,1.349418618,0.18215980699999998,-1.36241453,0.9687724740000001,-0.016004512,-1.371248946,0.11418966300000001,33
Mountain View,California,CA,Contra Costa County,0.18779553899999998,-1.4148906030000001,-0.208698671,-1.023672058,-0.19903016199999998,0.674537177,-0.405632186,0.405632186,0.128644283,-0.513112175,-0.283940478,-0.212720789,1.326537391,1.115500455,-0.40013048100000004,-1.0050026440000002,-1.012376345,0.136788512,0.6796768679999999,-0.022705021000000002,-0.38346699700000003,-0.18103936899999998,-1.033328569,-1.125984706,1.2463537740000001,1.007048033,-0.449738459,-0.059080121,0.8981876390000001,-0.61181379,0.042588172,1.3743994659999998,0.652987536,1.684431692,-0.250848563,1.386195813,-0.151814901,2.370472453,-0.945324864,-0.883781293,-0.667607643,0.30809025100000004,-1.264187179,0.241846332,0.361698177,-0.198725202,0.713107358,-0.69064339,0.234238581,0.086523246,-0.38378510600000004,-0.7602887890000001,-0.9889759029999999,-0.786925124,-0.799397452,-0.709361204,-1.136074743,1.056751803,-0.414027804,0.658023522,-0.208698671,1.1387797,0.6212428289999999,1.386195813,0.658023522,-0.709361204,1.056751803,0.361698177,-1.029187595,-0.61181379,0.72564688,-1.02503186,0.558713352,2
Palo Alto,California,CA,Santa Clara County,0.071311725,-1.416655301,-0.251640294,-1.0194520759999999,0.139909172,-0.345733313,1.385527019,-1.385527019,0.172492648,-1.12237282,-0.792184841,-0.212720789,4.152314873,0.429264545,-1.301039068,-1.257197688,-1.382799464,-0.504250465,1.96544144,-1.148486411,-2.59246379,-0.743515147,-1.033328569,-0.24090365800000002,0.572986533,0.042960732,-0.21957480899999998,1.050254654,-0.079700436,0.9687724740000001,-0.991218133,-0.068674684,-0.654853215,2.8809415119999997,-0.175972292,2.13888165,-0.143273104,0.45410497899999996,-1.3073259190000002,-0.910769321,-0.482968155,0.065227449,-0.9241287490000001,-0.059498337000000005,0.18215980699999998,0.09194968099999999,1.97500344,-0.39379061200000004,-0.39815804,-0.444111973,-0.049804324000000004,-1.660541864,-0.889708367,-1.5014946409999999,-0.765041086,-0.709361204,-1.448012455,1.349418618,-0.44412573299999997,1.355233034,-0.251640294,1.1434799409999998,0.87210966,2.13888165,1.355233034,-0.709361204,1.349418618,0.18215980699999998,-1.36241453,0.9687724740000001,-0.016004512,-1.371248946,0.11418966300000001,33
Cupertino,California,CA,Santa Clara County,0.057269582,-1.4107355959999999,-0.266686545,-1.0194520759999999,0.139909172,0.227018882,1.385527019,-1.385527019,0.172492648,-1.12237282,-0.792184841,-0.212720789,4.152314873,0.429264545,-1.301039068,-1.257197688,-1.382799464,-0.504250465,1.96544144,-1.148486411,-2.59246379,-0.743515147,-1.033328569,-0.24090365800000002,0.572986533,0.042960732,-0.21957480899999998,1.050254654,-0.079700436,0.9687724740000001,-0.991218133,-0.068674684,-0.654853215,2.8809415119999997,-0.175972292,2.13888165,-0.143273104,0.45410497899999996,-1.3073259190000002,-0.910769321,-0.482968155,0.065227449,-0.9241287490000001,-0.059498337000000005,0.18215980699999998,0.09194968099999999,1.97500344,-0.39379061200000004,-0.39815804,-0.444111973,-0.049804324000000004,-1.660541864,-0.889708367,-1.5014946409999999,-0.765041086,-0.709361204,-1.448012455,1.349418618,-1.117336493,1.355233034,-0.266686545,1.1434799409999998,0.87210966,2.13888165,1.355233034,-0.709361204,1.349418618,0.18215980699999998,-1.36241453,0.9687724740000001,-0.016004512,-1.371248946,0.11418966300000001,33
Gilroy,California,CA,Santa Clara County,-0.001556629,-1.383527383,-0.267289581,-1.0194520759999999,0.139909172,-0.15580512400000002,1.385527019,-1.385527019,0.172492648,-1.12237282,-0.792184841,-0.212720789,4.152314873,0.429264545,-1.301039068,-1.257197688,-1.382799464,-0.504250465,1.96544144,-1.148486411,-2.59246379,-0.743515147,-1.033328569,-0.24090365800000002,0.572986533,0.042960732,-0.21957480899999998,1.050254654,-0.079700436,0.9687724740000001,-0.991218133,-0.068674684,-0.654853215,2.8809415119999997,-0.175972292,2.13888165,-0.143273104,0.45410497899999996,0.005469017,-0.522182394,-0.592242846,0.065227449,-0.9241287490000001,-0.059498337000000005,0.18215980699999998,0.09194968099999999,1.97500344,-0.39379061200000004,-0.39815804,-0.444111973,-0.049804324000000004,-1.660541864,-0.889708367,-1.5014946409999999,-0.765041086,-0.709361204,-1.448012455,1.349418618,0.195168746,1.355233034,-0.267289581,1.1434799409999998,0.87210966,2.13888165,1.355233034,-0.709361204,1.349418618,0.18215980699999998,-0.097133315,0.9687724740000001,-0.016004512,-1.371248946,0.11418966300000001,33
Austin,Texas,TX,Travis County,-1.26521753,0.023113607,2.006147468,1.4637727040000001,-0.176260852,-0.27272966600000004,1.413011825,-1.413011825,0.600014201,-0.295165277,-0.318397723,-0.212720789,-0.078954026,-0.600089319,-0.335012656,-0.143336246,-0.13433636,-1.145289442,1.301365233,-0.876746076,-0.8743551740000001,-0.110729896,-1.4122101669999998,-0.316767748,0.124075039,-0.153124821,-0.334656634,0.310698137,2.267230943,-0.6825863090000001,0.420809992,0.73944684,-0.654853215,0.370199162,-0.39852120799999996,0.856157332,-0.143273104,-0.11448756800000001,0.005469017,-0.522182394,-0.592242846,1.036678657,-0.09778185699999999,0.9338229790000001,1.111534895,-0.177375002,0.077965003,0.518855252,-1.5945729659999999,-1.111264978,-0.232392963,-1.3897940290000002,-1.3169649079999999,-1.774240628,-0.247811836,-0.709361204,-0.9714626129999999,0.867877511,0.49678774,1.716446045,2.006147468,0.667475527,0.847167628,0.856157332,1.716446045,-0.709361204,0.867877511,1.111534895,-0.097133315,-0.6825863090000001,-0.204788503,-0.138506291,-0.9650114559999999,12
Pflugerville,Texas,TX,Travis County,-1.236643183,0.031966603999999996,-0.251600751,1.4637727040000001,-0.176260852,-0.372441965,1.413011825,-1.413011825,0.600014201,-0.295165277,-0.318397723,-0.212720789,-0.078954026,-0.600089319,-0.335012656,-0.143336246,-0.13433636,-1.145289442,1.301365233,-0.876746076,-0.8743551740000001,-0.110729896,-1.4122101669999998,-0.316767748,0.124075039,-0.153124821,-0.334656634,0.310698137,2.267230943,-0.6825863090000001,0.420809992,0.73944684,-0.654853215,0.370199162,-0.39852120799999996,0.856157332,-0.143273104,-0.11448756800000001,0.8955207890000001,-0.141416584,-0.5291258320000001,1.036678657,-0.09778185699999999,0.9338229790000001,1.111534895,-0.177375002,0.077965003,0.518855252,-1.5945729659999999,-1.111264978,-0.232392963,-1.3897940290000002,-1.3169649079999999,-1.774240628,-0.247811836,-0.709361204,-0.9714626129999999,0.867877511,-1.144440688,1.716446045,-0.251600751,0.667475527,0.847167628,0.856157332,1.716446045,-0.709361204,0.867877511,1.111534895,0.783639524,-0.6825863090000001,-0.204788503,-0.138506291,-0.9650114559999999,12
Jacksonville,Florida,FL,Duval County,-1.2592237020000001,0.9719955990000001,1.83956857,-0.670951922,-0.290112135,-0.69472636,-0.8074692459999999,0.8074692459999999,-0.764766142,-0.057405025,1.525064881,-0.212720789,-0.33046301699999997,-0.256971364,0.747025075,0.29800508,0.620229252,0.40388808600000004,-0.224597116,0.09375512300000001,1.5800857069999998,-0.216194105,-0.333854849,0.416585121,-0.044266772,-0.365550837,-0.449738459,0.033364443,-0.079700436,0.827227435,-0.461707586,-0.876796208,-0.654853215,-0.744538804,-0.835299456,-0.473098075,-0.361088921,-0.282959434,0.29210342899999997,-0.488470698,-0.648932975,1.323698333,1.12848945,1.4583859209999999,1.143218137,-0.249462825,-0.641913725,-0.031376942000000005,-0.237169922,0.531293576,-0.35844299799999996,0.48102419799999996,0.867018932,0.674804871,-0.5491871939999999,-0.709361204,0.610900589,-0.395658082,0.523355855,-0.30824983100000003,1.83956857,0.530355161,-0.023380257999999998,-0.473098075,-0.30824983100000003,-0.709361204,-0.395658082,1.143218137,0.169130566,0.827227435,-0.40705706399999997,0.548682168,-0.069868909,74
Fort Worth,Texas,TX,Tarrant County,-0.7976424520000001,0.047010798,1.8348184230000002,1.462952152,0.171089259,-0.370661388,-0.259778935,0.259778935,0.287594604,-0.34469866299999996,0.344904242,-0.132290761,-0.256489784,0.086146591,-0.759184119,-0.22740126100000002,-0.052020110999999994,-0.664510209,-0.224597116,-0.7214658840000001,0.647398172,0.205662729,0.453053087,0.694753451,0.404644722,-0.577976852,-0.7374430209999999,-0.7061920740000001,-0.405663127,0.567728198,-0.486922374,-0.241843582,-0.654853215,-0.010095519,-1.010010755,-0.178834435,-0.830887741,0.243515147,0.29210342899999997,-0.488470698,-0.648932975,0.7165413279999999,0.31048454,0.721765619,0.689091674,0.163299463,-0.07118492400000001,0.650471991,-1.0343907140000002,-0.715671265,0.260215345,0.211435994,-0.23041134800000002,0.083423363,-0.74088664,-0.709361204,0.8161679559999999,-0.700753808,0.42539826,0.986701017,1.8348184230000002,0.856958579,-0.267134398,-0.178834435,0.986701017,-0.709361204,-0.700753808,0.689091674,0.169130566,0.567728198,-0.649779338,-0.09654058300000001,-0.839009268,54
Arlington,Texas,TX,Tarrant County,-0.812966293,0.06013094099999999,0.572567013,1.462952152,0.171089259,-0.019887764,-0.259778935,0.259778935,0.287594604,-0.34469866299999996,0.344904242,-0.132290761,-0.256489784,0.086146591,-0.759184119,-0.22740126100000002,-0.052020110999999994,-0.664510209,-0.224597116,-0.7214658840000001,0.647398172,0.205662729,0.453053087,0.694753451,0.404644722,-0.577976852,-0.7374430209999999,-0.7061920740000001,-0.405663127,0.567728198,-0.486922374,-0.241843582,-0.654853215,-0.010095519,-1.010010755,-0.178834435,-0.830887741,0.243515147,0.29210342899999997,-0.488470698,-0.648932975,0.7165413279999999,0.31048454,0.721765619,0.689091674,0.163299463,-0.07118492400000001,0.650471991,-1.0343907140000002,-0.715671265,0.260215345,0.211435994,-0.23041134800000002,0.083423363,-0.74088664,-0.709361204,0.8161679559999999,-0.700753808,0.317641808,0.986701017,0.572567013,0.856958579,-0.267134398,-0.178834435,0.986701017,-0.709361204,-0.700753808,0.689091674,0.169130566,0.567728198,-0.649779338,-0.09654058300000001,-0.839009268,54
